,id,loan_complete_rate,censor_status,predicted_loan_complete_rate,predicted_severity_rate,combined_score,combined_score_normalized,good or bad
8369,6916865,0.1389,0,0.7904106028649291,0.9380000000000002,0.7414051454873036,0.8865779062226993,good
8370,6917260,0.1663,0,0.7987472234400397,0.9645000000000001,0.7703916970079184,0.9326606074461168,good
8371,6917602,0.1664,0,0.8027277788089582,0.9175,0.7365027370572191,0.8787840773224909,good
8372,6918092,0.0999,0,0.7607229617179196,0.7305000000000003,0.5557081235349405,0.5913575391285578,bad
8373,6918536,0.1664,0,0.8002879362615896,0.9489999999999997,0.7594732515122483,0.9153025073891541,good
8374,6919037,0.1388,0,0.7955516788027452,0.9680000000000001,0.7700940250810575,0.932187369832516,good
8375,6919401,0.1663,0,0.7913554223835342,0.9174999999999999,0.7260686000368926,0.8621959289016639,good
8376,6919814,0.1389,0,0.8112462013151021,0.909,0.7374227969954278,0.8802467848546357,good
8378,6925256,0.1665,0,0.7786006257061484,0.8640000000000003,0.6727109406101125,0.7773681398631347,good
8379,6925790,0.1665,0,0.8025485389128026,0.871,0.6990197773930511,0.8191938211326567,good
8380,6926316,0.1667,0,0.7926876265053353,0.8534999999999999,0.6765588892223037,0.7834855928513785,good
8381,6926877,0.1664,0,0.7923363098061735,0.9315000000000001,0.7380612725844508,0.8812618307384645,good
8382,6927332,0.1,0,0.7603850598903721,0.8715,0.6626755796944593,0.7614139640648747,good
8383,6927854,0.1,0,0.7755817400878237,0.8605000000000003,0.6673880873455724,0.7689058894822487,good
8384,6928799,0.1664,0,0.7848011707707765,0.82,0.6435369600320366,0.7309874646896451,bad
8385,6929166,0.1667,0,0.7937025471554302,0.7189999999999999,0.5706721314047543,0.6151472577254415,bad
8386,6929630,0.0667,0,0.7771340895596127,0.9185000000000001,0.7137976612605044,0.8426876405507372,good
8387,6930080,0.1386,0,0.7901763277874996,0.7365000000000002,0.5819648654154935,0.6331004001350283,bad
8388,6934809,0.1664,0,0.8016414769140687,0.9844999999999999,0.7892160340219007,0.9625874615504184,good
8389,6935239,0.1667,0,0.8003234179376295,0.9085000000000001,0.7270938251963365,0.8638258276730229,good
8391,6936093,0.1664,0,0.7933126265642498,0.8909999999999996,0.7068415502687463,0.8316288437055125,good
8392,6936579,0.1667,0,0.7974545224720903,0.8330000000000001,0.6642796172192512,0.7639640563707348,good
8393,6937060,0.1389,0,0.7939979283903478,0.8345000000000005,0.6625912712417455,0.7612799308310747,good
8394,6937587,0.1388,0,0.8017076018963605,0.941,0.7544068533844752,0.9072479683373111,good
8395,6938054,0.1664,0,0.8015368903030424,0.9769999999999999,0.7831015418260724,0.9528666668297052,good
8396,6938361,0.1,0,0.7790502922160447,0.8569999999999998,0.6676461004291502,0.7693160776287686,good
8397,6938872,0.1665,0,0.7874915424225903,0.9309999999999999,0.7331546259954316,0.8734612640304908,good
8398,6939230,0.1664,0,0.8019753502424751,0.9094999999999999,0.7293965810455311,0.8674867395173809,good
8399,6939597,0.1387,0,0.7905630748085112,0.9415000000000002,0.7443151349322135,0.891204195557521,good
8400,6940021,0.0833,0,0.7766460690779774,0.7610000000000002,0.5910276585683409,0.6475083916760463,bad
8401,6954968,0.1666,0,0.7975726623157491,0.9190000000000002,0.7329692766681736,0.8731665964270017,good
8402,6955442,0.0832,0,0.7787415569010155,0.9150000000000001,0.7125485245644293,0.8407017681329196,good
8403,6955926,0.1663,0,0.7984148435186654,0.9270000000000002,0.740130559941803,0.8845515753280008,good
8404,6964621,0.1665,0,0.7955790665786444,0.9669999999999999,0.769324957381549,0.930964709144789,good
8405,6965005,0.1,0,0.7732061573409035,0.9095000000000002,0.7032310001015518,0.8258888057955647,good
8406,6965338,0.1,0,0.78427197923737,0.9484999999999999,0.7438819723066454,0.8905155553844736,good
8407,6965677,0.1667,0,0.7845561185923767,0.9309999999999999,0.7304217464095026,0.8691165432261421,good
8408,6966258,0.0833,0,0.7675316102509407,0.8515000000000001,0.6535531661286762,0.7469111882348675,bad
8409,6975311,0.1387,0,0.7938618754835608,0.7889999999999998,0.6263570197565294,0.7036748658042856,bad
8410,6975716,0.0832,0,0.7975393117320719,0.9505000000000001,0.7580611158013345,0.9130574998032508,good
8411,6976082,0.1384,0,0.8066809200790626,0.9165000000000003,0.7393230632524611,0.8832678203891846,good
8412,6994762,0.0997,0,0.7772489574111744,0.8740000000000001,0.6793155887773665,0.787868182545373,good
8413,6995098,0.1667,0,0.7867126424216897,0.7814999999999999,0.6148159300525504,0.6853268885278966,bad
8414,6996039,0.1389,0,0.7962303579633188,0.9335,0.7432810391587581,0.889560194320235,good
8415,7005195,0.1,0,0.7541793551147429,0.7909999999999999,0.5965558698957616,0.6562971194665963,bad
8416,7005690,0.1389,0,0.779739949271326,0.861,0.6713560963226116,0.775214213948189,good
8417,7014878,0.1389,0,0.8022193569713703,0.8525000000000003,0.6838920018180934,0.7951437453069794,good
8418,7015319,0.1665,0,0.7969979923475564,0.925,0.7372231429214897,0.8799293756232967,good
8419,7015934,0.0833,0,0.7594535001579712,0.8959999999999999,0.6804703361415422,0.7897039951888326,good
8420,7044849,0.1665,0,0.7928325752853632,0.9089999999999998,0.720684810934395,0.8536368029744612,good
8421,7045226,0.1388,0,0.8079468613263605,0.9640000000000001,0.7788607743186116,0.9461247119660745,good
8423,7046294,0.1665,0,0.7976793544437177,0.8560000000000002,0.6828135274038225,0.7934291910877719,good
8425,7047175,0.1387,0,0.7993845210788959,0.8255000000000003,0.6598919221506289,0.7569885166704367,good
8426,7047549,0.1388,0,0.7850814087800262,0.9179999999999999,0.720704733260064,0.8536684754064451,good
8427,7047880,0.111,0,0.7887185250071796,0.8469999999999999,0.668044590681081,0.7699495958038132,good
8429,7048600,0.1389,0,0.7980833023568253,0.996,0.794890969147398,0.9716094502359156,good
8430,7048990,0.1387,0,0.8026778274487127,0.9449999999999998,0.7585305469390334,0.9138037995087596,good
8432,7049970,0.1389,0,0.7902515109440562,0.8364999999999996,0.6610453889047027,0.7588222934051864,good
8433,7050322,0.0833,0,0.7734615000931158,0.8589999999999999,0.6644034285799864,0.7641608911663731,good
8434,7050707,0.0833,0,0.7752910738266479,0.8615000000000002,0.6679132601016573,0.7697408069850129,good
8435,7051174,0.111,0,0.7924911080580948,0.8379999999999999,0.6641075485526833,0.7636905023073712,good
8436,7051670,0.1387,0,0.7928472568885266,0.9580000000000001,0.7595476720992086,0.9154208209343623,good
8437,7052051,0.0667,0,0.7776140870332948,0.9060000000000002,0.7045183628521653,0.8279354498387683,good
8438,7052424,0.1389,0,0.8063669589673625,0.9735000000000003,0.7849982345547276,0.9558820211834334,good
8439,7052801,0.1387,0,0.8073135534376197,0.925,0.7467650369297982,0.8950990397476296,good
8440,7053266,0.1387,0,0.7960085919547862,0.9654999999999998,0.768546295532346,0.929726795717061,good
8441,7053688,0.0833,0,0.761327869517928,0.8529999999999999,0.6494126726987924,0.740328648690239,bad
8442,7054022,0.1389,0,0.7994628632775606,0.9690000000000001,0.7746795145159563,0.939477362208508,good
8443,7054455,0.1388,0,0.7954656724700679,0.9259999999999998,0.7366012127072827,0.8789406335087774,good
8444,7054994,0.0833,0,0.761978649540468,0.7534999999999996,0.5741509124287424,0.6206778095896786,bad
8445,7055419,0.1663,0,0.7805186307417155,0.8724999999999997,0.6810025053221466,0.7905500355787238,good
8446,7056366,0.1389,0,0.7902104695095223,0.9614999999999999,0.7597873664334056,0.9158018860079324,good
8447,7056756,0.083,0,0.7771471483304112,0.8270000000000002,0.6427006916692503,0.7296579686618933,bad
8448,7057261,0.1,0,0.7906891061098631,0.8140000000000001,0.6436209323734287,0.7311209635750384,bad
8449,7057633,0.1667,0,0.7998751523929477,0.9245000000000002,0.7394845783872803,0.8835245964908758,good
8450,7057927,0.1389,0,0.7864769220308436,0.9930000000000001,0.7809715835766278,0.9494804679037067,good
8451,7058329,0.0833,0,0.7648057974106774,0.8275000000000002,0.6328767973573358,0.7140399816066059,bad
8452,7058702,0.1389,0,0.7913524631210263,0.9259999999999999,0.7327923808500703,0.8728853681778418,good
8453,7059672,0.1387,0,0.7965220066403745,0.8469999999999998,0.674654139624397,0.7804574297198197,good
8454,7060030,0.1387,0,0.7999661264449331,0.8629999999999999,0.6903707671219772,0.8054436599271504,good
8455,7060490,0.0833,0,0.7805678115799489,0.8964999999999997,0.699779043081424,0.8204008986231128,good
8456,7060961,0.0555,0,0.7755117446754819,0.8474999999999998,0.6572462036124708,0.7527823641438594,good
8457,7061491,0.1388,0,0.7948673337994477,0.6935000000000001,0.5512404959899171,0.5842549231037297,bad
8458,7061992,0.1387,0,0.8064448737061138,0.9394999999999998,0.7576549588468938,0.9124117931358677,good
8459,7062441,0.1387,0,0.800127091809356,0.9680000000000001,0.7745230248714567,0.9392285756108023,good
8461,7064413,0.1389,0,0.8053201387999703,0.9135,0.7356599467937729,0.8774442128037061,good
8462,7065490,0.1388,0,0.7981113684683867,0.8949999999999997,0.7143096747792058,0.8435016375516529,good
8463,7066079,0.1389,0,0.7868815202494404,0.8240000000000002,0.648390372685539,0.738703400304347,bad
8464,7066532,0.1666,0,0.7929771704712432,0.8675,0.6879076953838035,0.80152787853724,good
8465,7067099,0.1389,0,0.7863905005787442,0.905,0.7116834030237634,0.8393264014408144,good
8467,7067851,0.1387,0,0.7958380131380692,0.835,0.6645247409702878,0.7643537531090221,good
8468,7068174,0.0833,0,0.7572609742275764,0.9105000000000001,0.6894861170342084,0.8040372468306174,good
8469,7068442,0.0833,0,0.765461576219827,0.8045000000000002,0.615813838068851,0.6869133586166524,bad
8470,7069179,0.1387,0,0.7957692306392351,0.8559999999999998,0.6811784614271851,0.7908297698758913,good
8471,7069762,0.1387,0,0.8027589779651982,0.9529999999999998,0.7650293060008339,0.9241355001236098,good
8472,7070466,0.5697,0,0.8116037001524712,0.895,0.7263853116364617,0.8626994357091762,good
8473,7070978,0.1387,0,0.7987094779038048,0.9635000000000002,0.7695565819603161,0.9313329449541342,good
8474,7071406,0.1387,0,0.7998305901968958,0.9140000000000001,0.731045159439963,0.870107642715885,good
8475,7071857,0.1387,0,0.7976291527596487,0.9655,0.7701109469894408,0.9322142722133531,good
8476,7072215,0.2067,0,0.7974131917288418,0.7659999999999999,0.6108185048642928,0.6789717982895,bad
8477,7072632,0.1389,0,0.8002068580311499,0.9560000000000002,0.7649977562777794,0.9240853425027502,good
8478,7073038,0.1389,0,0.7959622331522331,0.8865000000000001,0.7056205196894547,0.8296876542773692,good
8479,7073519,0.1388,0,0.7891960124885005,0.9399999999999998,0.7418442517391903,0.8872759955485937,good
8480,7073915,0.1387,0,0.8040763763752912,0.9359999999999999,0.7526154882872725,0.9044000634218976,good
8481,7074331,0.1388,0,0.8009461609910447,0.9225000000000001,0.7388728335142388,0.8825520469901433,good
8482,7074664,0.0833,0,0.7783972264278899,0.94,0.7316933928422165,0.8711382015313358,good
8484,7075451,0.0833,0,0.7667837849287807,0.8489999999999998,0.6509994334045347,0.7428512743797342,bad
8485,7075967,0.1388,0,0.7853663970380229,0.7045000000000001,0.5532906267132872,0.587514212554799,bad
8486,7076365,0.1388,0,0.8080837788035441,0.8794999999999997,0.7107096834577168,0.8377783860514842,good
8487,7076710,0.0833,0,0.7637678703981967,0.8230000000000001,0.6285809573377159,0.7072104726880664,bad
8488,7077227,0.0833,0,0.7555269086623962,0.7385,0.5579566220471797,0.5949321928802166,bad
8489,7077592,0.1386,0,0.8039389972051088,0.9834999999999999,0.7906740037512244,0.9649053358715991,good
8490,7078722,0.1389,0,0.7838334678457823,0.8569999999999999,0.6717452819438353,0.7758329396593364,good
8491,7079132,0.1388,0,0.7961892087728376,0.946,0.7531949914991043,0.9053213552613171,good
8492,7080181,0.0833,0,0.7840862279894002,0.8554999999999997,0.6707857680449316,0.7743075083816127,good
8493,7080450,0.1385,0,0.7980831298100544,0.9220000000000002,0.7358326456848703,0.8777187687954527,good
8494,7080878,0.1389,0,0.7867631381025824,0.9070000000000001,0.7135941662590423,0.8423641250285072,good
8495,7081401,0.1386,0,0.7910441091957887,0.9005,0.7123352203308078,0.8403626579334647,good
8496,7082216,0.1388,0,0.8105000653104493,0.9289999999999999,0.7529545606734073,0.9049391193165681,good
8497,7082620,0.1387,0,0.7759352113904168,0.7339999999999998,0.5695364451605657,0.6133417483726898,bad
8498,7082975,0.0829,0,0.7792517816066233,0.8025000000000003,0.6253495547393155,0.7020732020345097,bad
8499,7083384,0.1388,0,0.810259346770748,0.9734999999999999,0.7887874740813231,0.961906138707171,good
8500,7083846,0.1389,0,0.7898268374974343,0.8260000000000004,0.652396967772881,0.7450730688108572,bad
8501,7084552,0.111,0,0.7874302526062817,0.9394999999999998,0.7397907223236015,0.8840113028705159,good
8502,7085526,0.1663,0,0.7965831943052102,0.7904999999999995,0.6296990150982683,0.7089879563495297,bad
8503,7085985,0.1665,0,0.7941463262493047,0.7525000000000003,0.5975951105026021,0.6579492999389859,bad
8504,7086323,0.0833,0,0.7701214053330324,0.8149999999999997,0.6276489453464212,0.7057287638307389,bad
8505,7087029,0.1387,0,0.785242418900242,0.7105000000000001,0.5579147386286221,0.5948656067924499,bad
8506,7087463,0.1389,0,0.7987582077391039,0.9535000000000001,0.7616159510792356,0.9187089624097453,good
8507,7087833,0.1387,0,0.7995841420039642,0.9379999999999998,0.7500099251997183,0.9002577498666913,good
8508,7088701,0.1387,0,0.7960994104780239,0.8729999999999998,0.6949947853473147,0.8127949052168263,good
8509,7088988,0.1387,0,0.793552984631845,0.9680000000000001,0.768159289123626,0.9291115345090519,good
8510,7090151,0.0833,0,0.7943068046658,0.9889999999999999,0.7855694298144761,0.9567901050745613,good
8511,7090462,0.1388,0,0.7896705102088244,0.775,0.6119946454118389,0.6808416217285099,bad
8512,7090871,0.1387,0,0.8001021737932209,0.9840000000000001,0.7873005390125295,0.9595422154075987,good
8513,7091298,0.0833,0,0.7830669275158871,0.8765000000000002,0.6863581619676752,0.7990644366407329,good
8514,7091791,0.1386,0,0.8027787590635684,0.814,0.6534619098777447,0.7467661094198363,bad
8515,7092207,0.1387,0,0.795230586281406,0.8324999999999999,0.6620294630792704,0.7603867705088541,good
8516,7092703,0.1387,0,0.801111277155704,0.821,0.6577123585448329,0.753523455351504,good
8517,7093043,0.1387,0,0.7778548817145394,0.7399999999999998,0.5756126124687589,0.6230016143435636,bad
8518,7093480,0.1387,0,0.79795902889365,0.851,0.6790631335884961,0.7874668303171599,good
8519,7093858,0.1386,0,0.7973460068314868,0.9225,0.7355516913020466,0.8772721086650862,good
8520,7094243,0.0832,0,0.7798988317706574,0.9035,0.7046385945047889,0.8281265936290709,good
8521,7094513,0.1387,0,0.7959979261652963,0.7390000000000001,0.588242467436154,0.6430805061891025,bad
8522,7094865,0.1667,0,0.7983794730087979,0.9374999999999999,0.7484807559457479,0.8978266828320136,good
8523,7095248,0.1,0,0.7572695247362073,0.8094999999999999,0.6130096802739597,0.6824553200068029,bad
8524,7096235,0.1384,0,0.796787147063692,0.954,0.7601349382987621,0.9163544543399569,good
8525,7096703,0.1389,0,0.8005038510692433,0.8090000000000002,0.6476076155150179,0.7374589761515133,bad
8526,7097209,0.1388,0,0.8036601732585348,0.8244999999999999,0.6626178128516619,0.761322126574121,good
8527,7097615,0.0833,0,0.7666099704106117,0.852,0.6531516947898411,0.7462729307400376,bad
8528,7097960,0.1666,0,0.7929226268561222,0.8424999999999995,0.6680373131262826,0.7699380259769169,good
8529,7098313,0.1389,0,0.7885666542828387,0.8325000000000001,0.6564817396904633,0.751567022522801,good
8530,7098698,0.1386,0,0.7937768183192105,0.9039999999999996,0.717574243760566,0.848691635985384,good
8531,7099021,0.0833,0,0.7723497589255699,0.7019999999999998,0.5421895307657499,0.5698657355554212,bad
8532,7099709,0.0833,0,0.7507211011329065,0.8024999999999998,0.6024536836591573,0.6656734397003652,bad
8534,7100556,0.1387,0,0.7961796151467411,0.9325000000000001,0.7424374911243361,0.8882191251002478,good
8535,7101134,0.1387,0,0.7882434593105372,0.6585000000000002,0.5190583179559889,0.5330918279007139,bad
8536,7101487,0.1389,0,0.7805263254777641,0.9205000000000001,0.718474482602282,0.8501228320192762,good
8537,7101927,0.0833,0,0.7569355288324859,0.8330000000000001,0.6305272955174609,0.7103047531771798,bad
8538,7102779,0.1387,0,0.7925172430068449,0.9405000000000001,0.7453624670479377,0.8928692398776874,good
8539,7103125,0.1389,0,0.7922751835243315,0.9309999999999999,0.7376081958611526,0.8805415312141769,good
8540,7103686,0.1388,0,0.7804617630477366,0.848,0.6618315750644806,0.7600721689511363,good
8541,7104110,0.1389,0,0.7981868097508114,0.8314999999999999,0.6636923323077996,0.7630303932170408,good
8542,7104491,0.1388,0,0.8040145266911528,0.9480000000000001,0.7622057713032129,0.919646656192938,good
8543,7144568,0.0833,0,0.7623785738707572,0.7660000000000001,0.5839819875850002,0.6363072127219758,bad
8544,7174675,0.1389,0,0.809080261900082,0.9540000000000001,0.7718625698526783,0.9349989950875202,good
8545,7194626,0.1388,0,0.7968582470161685,0.97,0.7729524996056834,0.9367317609574624,good
8546,7204731,0.0833,0,0.7799868234260154,0.8580000000000001,0.6692286944995213,0.7718320792183677,good
8547,7224612,0.111,0,0.7980091552764637,0.981,0.7828469813262108,0.9524619675866766,good
8548,7234784,0.0666,0,0.7678646446997273,0.7780000000000002,0.597398693576388,0.6576370371118776,bad
8549,7254849,0.1387,0,0.795827012753512,0.92,0.7321608517332311,0.8718813657671207,good
8550,7255691,0.1388,0,0.7924033816543362,0.8289999999999997,0.6569024033914446,0.7522357919565874,good
8551,7256085,0.1389,0,0.796540300865285,0.9440000000000001,0.7519340440168292,0.9033167061038352,good
8552,7256533,0.0833,0,0.7773647921089724,0.8315000000000003,0.6463788246386107,0.7355054494347094,bad
8553,7256934,0.1389,0,0.8087299656120612,0.9344999999999999,0.7557581528644711,0.9093962587317628,good
8554,7264750,0.1389,0,0.7966913163530815,0.993,0.7911144771386099,0.965605598663926,good
8555,7265177,0.0666,0,0.7728490753034885,0.8350000000000002,0.645328977878413,0.7338364073430292,bad
8556,7265553,0.1389,0,0.7792463314221205,0.7280000000000001,0.5672913292753038,0.6097724723075846,bad
8557,7265896,0.1389,0,0.8056611504298399,0.9314999999999999,0.7504733616253958,0.9009945192035114,good
8558,7266239,0.1387,0,0.797229278392547,0.9159999999999999,0.7302620190075729,0.8688626092548974,good
8559,7266774,0.0833,0,0.7733143738591486,0.8745000000000002,0.6762634199398255,0.7830158569928216,good
8560,7274568,0.1387,0,0.7911521461723687,0.9039999999999998,0.7152015401398212,0.8449195214594893,good
8561,7274828,0.1389,0,0.7750651617875043,0.7605000000000001,0.5894370555393971,0.6449796574768176,bad
8562,7275215,0.0828,0,0.7870014333953139,0.9455,0.7441098552752693,0.8908778427972943,good
8563,7275995,0.0831,0,0.7943452047687536,0.956,0.7593940157589284,0.9151765387121331,good
8564,7276442,0.1384,0,0.8076954889017371,0.9635000000000002,0.7782146035568239,0.9450974323280124,good
8565,7276857,0.1385,0,0.8027156482223448,0.9130000000000001,0.7328793868270009,0.8730236899246249,good
8566,7284735,0.1389,0,0.7875222020757402,0.8595000000000002,0.6768753326840988,0.7839886733745528,good
8567,7285049,0.1389,0,0.7804479533101523,0.8444999999999996,0.6590882965704232,0.7557109160051152,good
8568,7285459,0.1388,0,0.7893080733735132,0.8365000000000002,0.6602562033769439,0.7575676494762703,good
8569,7285827,0.1387,0,0.8021903863020121,0.9045000000000002,0.7255812044101702,0.8614210693248744,good
8570,7286646,0.1389,0,0.7915300834946044,0.9855000000000002,0.7800528972839328,0.9480199441875894,good
8571,7287064,0.1389,0,0.8004682781939503,0.9215000000000002,0.7376315183557254,0.8805786092207972,good
8572,7294910,0.1109,0,0.7931895734461414,0.8995000000000002,0.7134740213148043,0.842173119086842,good
8573,7295283,0.0833,0,0.7826600267749054,0.954,0.7466576655432597,0.8949283411558265,good
8574,7295841,0.1388,0,0.790314704934261,0.9379999999999998,0.7413151932283367,0.8864349004887679,good
8575,7296281,0.1385,0,0.8060232795437905,0.9744999999999999,0.7854696859154238,0.9566315326312123,good
8576,7296718,0.1385,0,0.7985058351173777,0.9325,0.7446066912469547,0.8916677105959505,good
8578,7305041,0.1389,0,0.7987866650677069,0.983,0.7852072917615559,0.9562143794770377,good
8579,7305397,0.1588,0,0.7897913343167292,0.8740000000000001,0.6902776261928214,0.8052955848583756,good
8580,7305832,0.1385,0,0.8011251713063818,0.9590000000000001,0.7682790392828203,0.9293019128230671,good
8581,7306219,0.1389,0,0.7825783215326816,0.8254999999999997,0.6460184044252284,0.7349324548514674,bad
8582,7306938,0.1388,0,0.7797020344293747,0.8509999999999996,0.6635264312993976,0.7627666444714402,good
8583,7314937,0.0833,0,0.7819081616584966,0.8585000000000003,0.6712681567838196,0.7750744080285716,good
8584,7334581,0.0832,0,0.7516565688512581,0.7710000000000002,0.5795272145843202,0.6292250327992455,bad
8585,7335078,0.1389,0,0.7951233999447065,0.8725,0.6937451664517564,0.8108082662002397,good
8586,7335403,0.1389,0,0.8020799129133056,0.9314999999999998,0.747137438878744,0.8956910828451357,good
8587,7335876,0.0665,0,0.7509316893069518,0.6635000000000001,0.49824317585516253,0.5,bad
8588,7336738,0.0667,0,0.7661234481707153,0.7505000000000002,0.574975647852122,0.6219889705974632,bad
8589,7337205,0.1387,0,0.7933709664005566,0.8255,0.6549277327636595,0.7490964686572924,bad
8590,7337711,0.1388,0,0.7943413663024808,0.961,0.763362053016684,0.9214849081386409,good
8591,7338035,0.1386,0,0.8054327444586242,0.8905000000000003,0.7172378589404051,0.8481568527721225,good
8592,7338381,0.1389,0,0.7796057888184988,0.9000000000000002,0.7016452099366491,0.8233677230679325,good
8593,7338882,0.1385,0,0.8013095232685401,0.9120000000000001,0.7307942852209087,0.8697088039070286,good
8594,7339238,0.1389,0,0.7931658367462113,0.7615,0.6039957846822399,0.6681250656087628,bad
8595,7339675,0.1387,0,0.7929969316169052,0.8465,0.6712719026137103,0.7750803631336335,good
8596,7339997,0.1385,0,0.8042884584629162,0.9660000000000001,0.7769426508751771,0.9430752871495156,good
8597,7340453,0.1388,0,0.7817622386574701,0.8180000000000003,0.6394815112218107,0.7245401287340179,bad
8598,7340833,0.1388,0,0.8109139101232873,0.9715,0.7878028636847736,0.9603408091199868,good
8599,7341307,0.0667,0,0.7700619140778151,0.7520000000000002,0.5790865593865171,0.6285244809654592,bad
8600,7342183,0.0667,0,0.7694845843715832,0.688,0.5294053940476492,0.5495415672127131,bad
8601,7342521,0.0666,0,0.7567861080048895,0.8805,0.6663501680983052,0.7672558097019121,good
8602,7342944,0.1387,0,0.7813603236237542,0.9249999999999998,0.7227582993519724,0.8569332263923861,good
8604,7345172,0.1388,0,0.7984282380039724,0.9145,0.7301626236546328,0.8687045909287341,good
8605,7345450,0.1388,0,0.7813347504865042,0.8794999999999998,0.6871839130528804,0.80037721234354,good
8608,7354835,0.1389,0,0.7908889463911705,0.9729999999999999,0.7695349448386087,0.9312985463464121,good
8609,7355274,0.0833,0,0.762277703501301,0.7345,0.5598929732217056,0.5980105960692208,bad
8610,7355684,0.0833,0,0.7802458968592462,0.9884999999999999,0.7712730690453647,0.9340618091116349,good
8611,7356142,0.1385,0,0.8008437036844185,0.9639999999999997,0.7720133303517792,0.9352386735132694,good
8612,7364960,0.1389,0,0.7785018068157781,0.762,0.5932183767936229,0.6509911865634811,bad
8613,7365356,0.0828,0,0.7954628581848393,0.9159999999999999,0.7286439780973127,0.8662902544240112,good
8614,7365864,0.1389,0,0.7915891931409145,0.9260000000000004,0.733011592848487,0.8732338705176405,good
8616,7367358,0.1389,0,0.7987541620332936,0.8830000000000001,0.7052999250753984,0.8291779742692837,good
8618,7368452,0.0832,0,0.7486517412460889,0.8430000000000004,0.6311134178704533,0.7112365681001831,bad
8619,7368863,0.1385,0,0.8091220098352683,0.9595000000000001,0.77635256843694,0.9421371764991636,good
8620,7369395,0.1388,0,0.7951934992569559,0.9549999999999998,0.7594097917903928,0.9152016193825243,good
8621,7369784,0.0833,0,0.7509244742409482,0.7434999999999996,0.5583123465981447,0.5954977223185252,bad
8622,7370240,0.1109,0,0.8052770223610322,0.9400000000000002,0.7569604010193703,0.9113075879383165,good
8623,7370580,0.1389,0,0.7919070698525579,0.8369999999999999,0.6628262174665909,0.7616534473797894,good
8624,7370942,0.111,0,0.7941872682296759,0.7880000000000004,0.6258195673649849,0.7028204261872191,bad
8625,7371368,0.1389,0,0.7877514601305049,0.9550000000000002,0.7523026444246323,0.9039027055267587,good
8626,7371765,0.0667,0,0.7613330167601218,0.8919999999999999,0.6791090509500286,0.787539829550993,good
8627,7372270,0.111,0,0.7841971510091441,0.7854999999999996,0.6159868621176824,0.6871884315428365,bad
8628,7372745,0.1389,0,0.7875469587864901,0.8949999999999997,0.7048545281139084,0.8284698839989539,good
8629,7374790,0.1387,0,0.7973657918152487,0.8844999999999997,0.7052700428605873,0.829130467646219,good
8630,7375170,0.1389,0,0.796655971556733,0.8740000000000001,0.6962773191405847,0.814833872203367,good
8631,7375701,0.1111,0,0.8002746476274203,0.9380000000000002,0.7506576194745204,0.9012874515795217,good
8632,7376568,0.1387,0,0.8063351213005583,0.9189999999999998,0.741021976475213,0.8859687456921792,good
8633,7377019,0.1111,0,0.7841786541310531,0.8159999999999996,0.639889781770939,0.725189195585603,bad
8634,7377725,0.0833,0,0.7664608079022533,0.826,0.6330966273272612,0.7143894663949851,bad
8635,7378168,0.0833,0,0.7585589818185902,0.6865000000000001,0.5207507410184622,0.5357824351734041,bad
8636,7378647,0.0833,0,0.7508448557718959,0.8114999999999999,0.6093106004588934,0.6765745380242326,bad
8638,7379923,0.0833,0,0.7756743676721894,0.8290000000000001,0.6430340508002451,0.730187941646876,bad
8639,7381208,0.1389,0,0.7833799134381828,0.8539999999999998,0.669006446076208,0.7714787495826696,good
8640,7381635,0.1389,0,0.7840353118371436,0.9030000000000001,0.7079838865889407,0.8334449253219387,good
8641,7382102,0.0833,0,0.7882219222771795,0.9405,0.7413227179016872,0.8864468631837291,good
8642,7382495,0.1387,0,0.7941567240995169,0.9089999999999999,0.7218884622064607,0.855550362850956,good
8643,7382972,0.0833,0,0.7644236523377343,0.823,0.6291206658739553,0.7080684991147547,bad
8644,7384825,0.0833,0,0.7715351531718464,0.9315000000000001,0.718684995179575,0.8504575040549015,good
8645,7385272,0.1389,0,0.793614129441967,0.9319999999999996,0.7396483686399129,0.8837849895655747,good
8646,7385791,0.1386,0,0.7992767485009674,0.8910000000000002,0.7121555829143622,0.8400770711024572,good
8647,7386271,0.1389,0,0.7869854542095092,0.8830000000000001,0.6949081560669966,0.8126571823407794,good
8648,7386692,0.1385,0,0.8014136957874082,0.9235,0.7401055480596714,0.8845118115399391,good
8649,7387155,0.1388,0,0.7769615467747957,0.7595000000000005,0.5901022947754577,0.6460372520974014,bad
8650,7387520,0.111,0,0.7773515675107869,0.8835,0.6867901098957803,0.7997511456927147,good
8651,7387954,0.1109,0,0.7947193370625769,0.8770000000000002,0.6969688586038801,0.8159332788177959,good
8652,7388279,0.0667,0,0.7724279550731642,0.7284999999999999,0.5627137652708001,0.6024950797484665,bad
8653,7388774,0.0833,0,0.7810474949389917,0.9085000000000002,0.7095816491520741,0.8359850417193816,good
8654,7389039,0.1111,0,0.7870082783630618,0.9285000000000002,0.730737186460103,0.869618028530297,good
8655,7389391,0.1389,0,0.8030140105240424,0.9055,0.7271291865295204,0.8638820449760993,good
8656,7389802,0.1389,0,0.7904720832650749,0.8349999999999997,0.6600441895263374,0.7572305907224623,good
8657,7414572,0.1388,0,0.7963676144207077,0.93,0.7406218814112582,0.8853326761935332,good
8658,7415264,0.1388,0,0.8012763817689006,0.8400000000000003,0.6730721606858767,0.7779424060643247,good
